SimNumber,InstantReward,InstantSpeed,LaneLeft,Idle,LaneRight,Faster,Slower,Action
0,0.9999999934929201,29.999999761352328,4.457859039306641,8.660628318786621,7.828810214996338,8.704021453857422,8.211910247802734,3
0,0.9999999964556977,29.999999867567496,4.064742088317871,8.476816177368164,7.524294853210449,8.564870834350586,7.975810527801514,3
0,0.9999999980392748,29.999999926509368,7.2949700355529785,8.135581970214844,7.704705715179443,8.20472240447998,7.977393627166748,3
0,0.9999999989124202,29.999999959217917,4.781203746795654,8.696678161621094,7.591094970703125,8.81043815612793,8.233499526977539,3
0,0.9999999993965005,29.99999997736884,5.68008279800415,9.099398612976074,8.304566383361816,9.18997573852539,8.705846786499023,3
0,0.9999999996651017,29.999999987441313,9.113862991333008,9.693772315979004,9.665760040283203,9.74869441986084,9.60307502746582,3
0,0.9999999998141552,29.99999999303082,8.821565628051758,9.67409610748291,9.635464668273926,9.736343383789062,9.572731018066406,3
0,0.9999999998968693,29.999999996132598,8.267202377319336,9.635754585266113,9.60773754119873,9.723094940185547,9.48748779296875,3
0,0.9999999999427698,29.999999997853866,8.072394371032715,9.550606727600098,9.48464298248291,9.663657188415527,9.377019882202148,3
0,0.9999999999682414,29.99999999880905,7.758401393890381,9.458353042602539,9.376058578491211,9.597370147705078,9.23112678527832,3
1,0.8815650279146698,27.225355213466784,9.185176849365234,9.123198509216309,9.158991813659668,9.32882308959961,8.681695938110352,3
1,0.9144960692012304,28.460269261712806,9.412466049194336,9.358951568603516,9.357035636901855,9.519266128540039,8.931318283081055,3
1,0.9327704576054036,29.1455588268693,9.488780975341797,9.460518836975098,9.47338581085205,9.593921661376953,9.057104110717773,3
1,0.942911444907948,29.525845850714717,9.482141494750977,9.64547061920166,9.48743724822998,9.7481107711792,9.230361938476562,3
1,0.9485389724178089,29.736878132334496,9.42519474029541,9.704336166381836,9.43801498413086,9.784795761108398,9.307411193847656,3
1,0.9516618503910704,29.853986056331806,9.318217277526855,9.679159164428711,9.350837707519531,9.756290435791016,9.354644775390625,3
1,0.9533948258085684,29.91897263448798,9.044172286987305,9.63169002532959,9.349447250366211,9.771769523620605,9.385623931884766,3
1,0.9543565040500385,29.95503556854311,8.515029907226562,9.531926155090332,9.515894889831543,9.748613357543945,9.36176872253418,3
1,0.9548901671538421,29.975047934935745,8.098910331726074,9.473170280456543,9.258866310119629,9.77968978881836,9.404346466064453,3
1,0.9551863122635886,29.986153376551243,7.57305383682251,9.21961784362793,8.775674819946289,9.570047378540039,9.305784225463867,3
1,0.955350651760552,29.992316107687365,7.074695110321045,9.046085357666016,9.040019035339355,9.386369705200195,9.274515151977539,3
1,0.955441848506246,29.995735985650892,3.5113112926483154,8.718788146972656,6.842130184173584,9.592645645141602,9.003364562988281,3
1,0.9554924562212438,29.997633774963308,4.3904571533203125,9.041967391967773,6.8649420738220215,9.991573333740234,9.361368179321289,3
1,0.9675404547454182,29.998686913207635,7.709452152252197,9.520953178405762,9.748400688171387,9.294677734375,9.109203338623047,2
1,0.9729708635856443,29.99927133011546,9.270919799804688,9.850905418395996,9.813019752502441,9.758609771728516,9.596542358398438,1
1,0.9813338596536832,29.999595639980747,9.44129753112793,9.289721488952637,9.560959815979004,9.386951446533203,9.119575500488281,2
1,0.9927757829294576,29.99977560891614,9.070821762084961,9.317745208740234,9.432780265808105,9.464923858642578,9.274600982666016,3
