HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
True,20.23216293361202,23.82875995597359,True,0.0,0
False,30.098389413477573,22.22061100104509,False,12.0261907579719,23.792955644835178
False,29.15172263879904,21.020611001045094,False,13.993129666318325,23.958777997909955
True,27.487209270304728,22.805430093254248,True,0.0,0
True,7.298829599595601,22.82876873065059,True,0.0,0
False,29.088651734448092,21.020611001045094,False,13.75663541497607,23.039812489856438
False,29.33352031486856,21.470611001045093,False,13.993129666318325,23.958777997909955
True,26.281060253498044,24.72175763253461,True,0.0,0
True,17.01882960027869,23.454009343312418,True,0.0,0
True,14.713520833067573,20.59594118682108,True,0.0,0
True,27.079187734918403,25.938472948256287,True,0.0,0
False,30.90018698153836,21.84561100104509,False,14.391189572061934,19.03435166840423
True,21.492856404751095,25.649845055751403,True,0.0,0
True,8.512162933592075,23.09205831691354,True,0.0,0
True,24.35352020529825,20.753075169724,True,0.0,0
True,26.316591735845556,20.753075169724,True,0.0,0
False,30.011722746810914,21.92061100104509,False,12.0261907579719,23.792955644835178
True,28.36018698153829,22.462451516488226,True,0.0,0
False,29.45172263723746,21.020611001045094,False,14.523537000319168,19.977548825219117
False,29.088651734448092,21.020611001045094,False,14.940203666985832,19.977548825219117
True,19.321060799524997,24.9815911992875,True,0.0,0
False,30.149921142903928,22.5206109262644,False,14.875801386855592,19.201018501253724
False,30.118389303643646,21.020611001045094,False,15.090203667014883,19.201018335074416
True,12.82586846328173,24.887748240388248,True,0.0,0
False,30.386853538631588,21.020611001045094,False,13.993129666318325,23.958777997909955
False,29.986854166387328,21.39561100104509,False,12.881057556454214,23.958777997909955
False,29.08329041317638,21.020611001045094,False,15.053579131396805,19.534351668404216
True,20.80685364820501,21.753953789645134,True,0.0,0
False,31.02018692151838,23.64561100104503,False,13.99312966631835,23.9587779979101
True,16.452518749488018,24.00421301291841,True,0.0,0
True,13.752162933612023,23.4458904247253,True,0.0,0
True,20.97250065904878,23.527607384593484,True,0.0,0
True,13.775674144767809,24.968642720343286,True,0.0,0
False,30.90018698153836,21.84561100104509,False,15.829092555874723,19.70101833492918
False,30.01838930390413,21.020611001045094,False,12.881057556454214,23.958777997909955
True,8.378770403838388,20.259225509243354,True,0.0,0
False,29.88505556231867,22.145611001045086,False,13.993129666318325,23.958777997909955
True,20.926853636213153,22.69136744749335,True,0.0,0
True,13.292872855385152,24.69042801055034,True,0.0,0
False,30.406853648145173,23.195611000988986,False,14.998023575866183,19.534351668528892
True,16.069007468158556,24.67995813619107,True,0.0,0
True,10.122829600278614,23.90043642931772,True,0.0,0
False,29.053520205298224,21.020611001045094,True,9.54271411241482,22.622206374303076
True,12.002875685364417,20.46434935400999,True,0.0,0
False,28.66952497522779,21.69559525938776,False,15.140210662307425,20.154056447509895
True,15.439167325715447,23.29242619585871,True,0.0,0
False,31.186853647854832,23.27061100071678,False,15.140203666161193,20.154019409088665
False,29.12018687196489,21.020611001045094,False,12.727645302795743,19.201018335074416
True,16.87916732571545,23.44171781815594,True,0.0,0
False,31.600186981538055,22.97061100104481,False,12.881057556454339,23.9587779979107
False,29.171722746810893,21.69561100104509,False,14.412419859096659,22.16361170741871
True,6.392500655051497,22.63531022400919,True,0.0,0
True,7.80282960026358,23.873282728171297,True,0.0,0
