HighwayCrashed,HighwayRewards,HighwaySpeed,MergerCrashed,MergerRewards,MergerSpeed
False,28.120187499720657,21.020611001045094,False,15.740062948082194,19.672536962633192
False,28.393752166263745,21.620611001045088,False,15.462425889236398,19.534351668404216
True,28.665056593914276,20.951737778849665,True,0.0,0
False,29.751723264993128,21.020611001045094,False,16.11242588923725,18.032543685860663
False,29.791048399459626,21.095611001045093,False,15.195759222565593,19.867685001716865
True,21.203289519303315,21.756358859205115,True,0.0,0
False,30.36212928295282,22.220611001045093,True,14.278756214326851,20.44635642878922
True,13.571951146815733,20.705535305503187,True,0.0,0
True,23.729545865324678,20.887294995690787,True,0.0,0
False,28.155318401114773,21.39561100104509,False,15.462425889236398,19.534351668404216
False,30.30699840345177,22.295611001045092,False,14.464690242508015,19.367685001738064
False,30.501985067781437,21.095611001045093,False,12.083200858346455,19.867685001716865
False,30.601753504594992,22.03706868689931,False,15.499355344832631,19.441221168607594
False,30.81195114682031,21.92061100104509,False,14.453579131392665,19.867685001716865
False,30.08685416638723,21.020611001045094,False,15.740062948082194,19.672536962633192
False,28.05865127201899,21.24561100104509,True,13.2248452704561,19.035963493708415
False,27.993752166253465,21.24561100103714,False,16.195759222574118,18.032543685877396
False,28.04778423159658,21.020611001045094,False,13.99118957206193,19.534351668404216
False,29.886516440950583,21.082794383448135,False,14.962566608168489,19.396166374175756
False,28.65172326473889,21.020611001045094,False,14.951314778125994,19.201018335074416
False,28.185233860202185,21.39561100104509,False,14.872282136022426,20.79443483776579
False,29.18205026749289,22.14561100104509,True,4.440526383036964,16.607895745554455
True,13.936454963645527,24.79484728042076,True,0.0,0
False,29.24708204821495,21.17061100104509,False,13.410822382846415,21.14031076481646
False,29.593520833037335,21.99561100104509,False,14.453579131392665,19.867685001716865
False,31.22198506778136,21.770611001045033,False,16.140203667015054,18.032543685860777
False,29.59800975971415,21.095610681857202,False,14.45357927325395,19.867685711023288
False,29.571813133022363,22.445533420717556,False,14.046779607763057,19.534524069132075
True,23.24360126629415,21.55882464789908,True,0.0,0
True,25.441667141720966,21.19498400119439,True,0.0,0
False,28.947748639898755,21.020611001045094,False,16.11242588923725,18.032543685860663
False,28.653520833053978,21.020611001045094,False,14.01896734983971,19.534351668404216
True,13.35375216626193,20.81791441860899,True,0.0,0
False,31.258623728894573,21.99559736974653,False,16.140209725369942,18.032572383331313
False,28.720187499720623,21.020611001045094,False,13.99118957206193,19.534351668404216
False,31.78198506778144,22.295611001045092,False,16.53339324730439,18.447652224073412
False,28.459515584222984,21.095611001045093,False,15.406869503395027,19.534347516975142
True,13.986854140742363,20.9103701607208,True,0.0,0
False,31.065773083083837,22.78714537019878,False,15.814933527679676,20.04688986062058
False,31.67548017491252,22.324238952249537,False,14.842891935652974,20.197663188751047
False,30.421985067781453,21.020611001045094,False,14.453579131392665,19.867685001716865
True,25.84301201258313,22.523317339423414,True,0.0,0
False,28.29625693084373,21.095611001045093,False,16.47783769174883,18.447652224073412
False,28.935035420741514,21.727406446784393,False,14.328336711069051,18.96369512232101
False,27.953520833054004,21.020611001045094,False,16.084648111459476,18.032543685860663
False,30.741985067781442,21.32061100104509,False,16.36242588923725,18.032543685860663
False,27.75531840111479,21.020611001045094,False,15.740062948082194,19.672536962633192
False,27.949925101135612,21.020611001045094,False,15.827837691747979,19.972521792073227
True,27.819285723381814,25.373339402844326,True,0.0,0
False,28.713752206473703,21.920611001045092,False,14.453579131392665,19.867685001716865
False,28.99352083305398,21.62061100104509,False,14.956870333680945,19.367685001738064
False,30.318386572376706,22.14561100104509,False,14.157856238728595,19.534351668404216
False,29.820187499720674,21.020611001045094,False,16.14020366701503,18.032543685860663
True,23.24563826577216,21.491843995954696,True,0.0,0
True,22.918655825436275,21.631545004730288,True,0.0,0
False,29.212474351899246,21.170611001045096,False,15.248920140578758,20.133489591782663
False,29.995301610013602,23.120595259387756,False,14.018974346131856,19.534386649864956
False,29.945230976839724,23.04560829781942,False,14.453580332826293,19.867691008885007
True,17.551953729471187,22.204272385007368,True,0.0,0
False,29.216589004336633,21.020611001045094,False,14.592468020281558,19.867685001716865
False,29.153749964456043,21.39561099907902,False,14.945759223439403,19.8676850060859
True,22.288651734448088,22.768530323929145,True,0.0,0
False,29.66467676678867,21.095611001045086,False,14.046745127617484,19.534351668404216
False,28.8823559138983,21.62061100104509,False,16.14020366701503,18.032543685860663
False,29.242354416136326,22.29561100104509,False,16.47783769174883,18.447652224073412
False,28.282183032445584,21.020611001045094,False,16.14020366701503,18.032543685860663
